Date,Open,Source,High,Low,Adj Close,Volume
2022-04-02,46285.5,bitcoin,47028.28125,45782.511719,45868.949219,29336594194
2022-04-03,45859.128906,bitcoin,47313.476563,45634.105469,46453.566406,25414397610
2022-04-04,46445.273438,bitcoin,46791.089844,45235.816406,46622.675781,32499785455
2022-04-05,46624.507813,bitcoin,47106.140625,45544.808594,45555.992188,29640604055
2022-04-06,45544.355469,bitcoin,45544.355469,43193.953125,43206.738281,39393395788
2022-04-07,43207.5,bitcoin,43860.699219,42899.90625,43503.847656,26101973106
2022-04-08,43505.136719,bitcoin,43903.019531,42183.289063,42287.664063,27215995394
2022-04-09,42282.078125,bitcoin,42786.816406,42183.253906,42782.136719,16050772496
2022-04-10,42781.089844,bitcoin,43376.378906,42021.207031,42207.671875,17654475582
2022-04-11,42201.039063,bitcoin,42424.589844,39373.058594,39521.902344,33949912166
2022-04-12,39533.714844,bitcoin,40617.585938,39388.328125,40127.183594,30991500854
2022-04-13,40123.570313,bitcoin,41430.054688,39712.746094,41166.730469,27691105228
2022-04-14,41160.21875,bitcoin,41451.480469,39695.746094,39935.515625,24342001973
2022-04-15,39939.402344,bitcoin,40617.722656,39866.832031,40553.464844,21756855753
2022-04-16,40552.316406,bitcoin,40633.679688,40078.425781,40424.484375,16833150693
2022-04-17,40417.777344,bitcoin,40570.726563,39620.894531,39716.953125,19087633042
2022-04-18,39721.203125,bitcoin,40986.320313,38696.191406,40826.214844,33705182072
2022-04-19,40828.175781,bitcoin,41672.960938,40618.632813,41502.75,25303206547
2022-04-20,41501.746094,bitcoin,42126.300781,40961.097656,41374.378906,27819532341
2022-04-21,41371.515625,bitcoin,42893.582031,40063.828125,40527.363281,35372786395
2022-04-22,40525.863281,bitcoin,40777.757813,39315.417969,39740.320313,28011716745
2022-04-23,39738.722656,bitcoin,39935.859375,39352.203125,39486.730469,16138021249
2022-04-24,39478.375,bitcoin,39845.925781,39233.539063,39469.292969,17964398167
2022-04-25,39472.605469,bitcoin,40491.753906,38338.378906,40458.308594,35445730570
2022-04-26,40448.421875,bitcoin,40713.890625,37884.984375,38117.460938,34569088416
2022-04-27,38120.300781,bitcoin,39397.917969,37997.3125,39241.121094,30981015184
2022-04-28,39241.429688,bitcoin,40269.464844,38941.421875,39773.828125,33903704907
2022-04-29,39768.617188,bitcoin,39887.269531,38235.535156,38609.824219,30882994649
2022-04-30,38605.859375,bitcoin,38771.210938,37697.941406,37714.875,23895713731
2022-05-01,37713.265625,bitcoin,38627.859375,37585.789063,38469.09375,27002760110
2022-05-02,38472.1875,bitcoin,39074.972656,38156.5625,38529.328125,32922642426
2022-05-03,38528.109375,bitcoin,38629.996094,37585.621094,37750.453125,27326943244
2022-05-04,37748.011719,bitcoin,39902.949219,37732.058594,39698.371094,36754404490
2022-05-05,39695.746094,bitcoin,39789.28125,35856.515625,36575.140625,43106256317
2022-05-06,36573.183594,bitcoin,36624.359375,35482.132813,36040.921875,37795577489
2022-05-07,36042.503906,bitcoin,36129.925781,34940.824219,35501.953125,24375896406
2022-05-08,35502.941406,bitcoin,35502.941406,33878.964844,34059.265625,36763041910
2022-05-09,34060.015625,bitcoin,34222.074219,30296.953125,30296.953125,63355494961
2022-05-10,30273.654297,bitcoin,32596.308594,29944.802734,31022.90625,59811038817
2022-05-11,31016.183594,bitcoin,32013.402344,28170.414063,28936.355469,70388855818
2022-05-12,28936.734375,bitcoin,30032.439453,26350.490234,29047.751953,66989173272
2022-05-13,29030.910156,bitcoin,30924.802734,28782.330078,29283.103516,42841124537
2022-05-14,29285.642578,bitcoin,30192.802734,28702.910156,30101.265625,28579868620
2022-05-15,30098.585938,bitcoin,31308.191406,29527.740234,31305.113281,25835372065
2022-05-16,31304.375,bitcoin,31305.341797,29251.884766,29862.917969,32613897286
2022-05-17,29862.408203,bitcoin,30694.490234,29570.302734,30425.857422,29101473475
2022-05-18,30424.478516,bitcoin,30618.716797,28720.271484,28720.271484,31285268319
2022-05-19,28720.359375,bitcoin,30430.751953,28708.955078,30314.333984,33773447707
2022-05-20,30311.119141,bitcoin,30664.976563,28793.605469,29200.740234,30749382605
2022-05-21,29199.859375,bitcoin,29588.869141,29027.394531,29432.226563,17274840442
2022-05-22,29432.472656,bitcoin,30425.861328,29275.183594,30323.722656,21631532270
2022-05-23,30309.396484,bitcoin,30590.585938,28975.560547,29098.910156,31483454557
2022-05-24,29101.125,bitcoin,29774.355469,28786.589844,29655.585938,26616506245
2022-05-25,29653.134766,bitcoin,30157.785156,29384.949219,29562.361328,27525063551
2022-05-26,29564.777344,bitcoin,29834.160156,28261.90625,29267.224609,36774325352
2022-05-27,29251.140625,bitcoin,29346.943359,28326.613281,28627.574219,36582005748
2022-05-28,28622.625,bitcoin,28814.900391,28554.566406,28814.900391,35519577634
2022-05-29,29019.867188,bitcoin,29498.009766,28841.107422,29445.957031,18093886409
2022-05-30,29443.365234,bitcoin,31949.630859,29303.572266,31726.390625,39277993274
2022-05-31,31723.865234,bitcoin,32249.863281,31286.154297,31792.310547,33538210634
2022-06-01,31792.554688,bitcoin,31957.285156,29501.587891,29799.080078,41135817341
2022-06-02,29794.890625,bitcoin,30604.734375,29652.705078,30467.488281,29083562061
2022-06-03,30467.806641,bitcoin,30633.035156,29375.689453,29704.390625,26175547452
2022-06-04,29706.138672,bitcoin,29930.564453,29500.005859,29832.914063,16588370958
2022-06-05,29835.117188,bitcoin,30117.744141,29574.449219,29906.662109,17264085441
2022-06-06,29910.283203,bitcoin,31693.291016,29894.1875,31370.671875,31947336829
2022-06-07,31371.742188,bitcoin,31489.683594,29311.683594,31155.478516,40770974039
2022-06-08,31151.480469,bitcoin,31253.691406,29944.404297,30214.355469,30242059107
2022-06-09,30215.279297,bitcoin,30609.310547,30020.265625,30111.998047,21692004719
2022-06-10,30110.330078,bitcoin,30245.808594,28978.146484,29083.804688,29867476527
2022-06-11,29084.666016,bitcoin,29401.916016,28236.212891,28360.810547,27246574439
2022-06-12,28373.513672,bitcoin,28502.685547,26762.648438,26762.648438,34163220274
2022-06-13,26737.578125,bitcoin,26795.589844,22141.257813,22487.388672,68204556440
2022-06-14,22487.986328,bitcoin,23018.951172,20950.818359,22206.792969,50913575242
2022-06-15,22196.730469,bitcoin,22642.671875,20178.376953,22572.839844,54912007015
2022-06-16,22576.304688,bitcoin,22868.921875,20265.226563,20381.650391,31183975654
2022-06-17,20385.71875,bitcoin,21243.3125,20326.519531,20471.482422,27132421514
2022-06-18,20473.425781,bitcoin,20736.041016,17708.623047,19017.642578,42009436760
2022-06-19,19010.902344,bitcoin,20683.822266,18067.152344,20553.271484,35329942625
2022-06-20,20553.371094,bitcoin,20913.322266,19689.169922,20599.537109,30818458597
2022-06-21,20594.294922,bitcoin,21620.628906,20415.0625,20710.597656,28970212744
2022-06-22,20719.414063,bitcoin,20835.75,19848.078125,19987.029297,28574793478
2022-06-23,19986.607422,bitcoin,21135.761719,19950.117188,21085.876953,26188097173
2022-06-24,21084.648438,bitcoin,21472.917969,20777.511719,21231.65625,24957784918
2022-06-25,21233.609375,bitcoin,21520.914063,20964.585938,21502.337891,18372538715
2022-06-26,21496.494141,bitcoin,21783.724609,21016.269531,21027.294922,18027170497
2022-06-27,21028.238281,bitcoin,21478.089844,20620.199219,20735.478516,20965695707
2022-06-28,20731.544922,bitcoin,21164.423828,20228.8125,20280.634766,21381535161
2022-06-29,20281.169922,bitcoin,20364.15625,19937.791016,20104.023438,23552740328
2022-06-30,20108.3125,bitcoin,20141.160156,18729.65625,19784.726563,26267239923
2022-07-01,19820.470703,bitcoin,20632.671875,19073.708984,19269.367188,30767551159
2022-07-02,19274.835938,bitcoin,19371.748047,19027.082031,19242.255859,18100418740
2022-07-03,19242.095703,bitcoin,19558.269531,18966.951172,19297.076172,16390821947
2022-07-04,19297.314453,bitcoin,20258.748047,19063.066406,20231.261719,21594638208
2022-07-05,20225.353516,bitcoin,20635.466797,19341.232422,20190.115234,26715546990
2022-07-06,20194.619141,bitcoin,20595.529297,19823.511719,20548.246094,24598943708
2022-07-07,20547.814453,bitcoin,21771.816406,20296.103516,21637.587891,25814972520
2022-07-08,21637.154297,bitcoin,22314.941406,21257.453125,21731.117188,49899834488
2022-07-09,21716.828125,bitcoin,21877.138672,21445.957031,21592.207031,29641127858
2022-07-10,21591.080078,bitcoin,21591.080078,20727.123047,20860.449219,28688807249
2022-07-11,20856.353516,bitcoin,20856.353516,19924.539063,19970.556641,24150249025
2022-07-12,19970.474609,bitcoin,20043.445313,19308.53125,19323.914063,25810220018
2022-07-13,19325.972656,bitcoin,20223.052734,18999.953125,20212.074219,33042430345
2022-07-14,20211.466797,bitcoin,20789.894531,19689.257813,20569.919922,31158743333
2022-07-15,20573.15625,bitcoin,21138.244141,20397.0,20836.328125,25905575359
2022-07-16,20834.103516,bitcoin,21514.404297,20518.898438,21190.316406,24302954056
2022-07-17,21195.041016,bitcoin,21600.640625,20778.179688,20779.34375,22927802083
2022-07-18,20781.912109,bitcoin,22633.033203,20781.912109,22485.689453,39974475562
2022-07-19,22467.849609,bitcoin,23666.962891,21683.40625,23389.433594,48765202697
2022-07-20,23393.191406,bitcoin,24196.818359,23009.949219,23231.732422,42932549127
2022-07-21,23233.201172,bitcoin,23388.322266,22431.148438,23164.628906,33631012204
2022-07-22,23163.751953,bitcoin,23671.927734,22603.416016,22714.978516,31421555646
2022-07-23,22706.984375,bitcoin,22977.210938,22002.910156,22465.478516,24021799169
2022-07-24,22465.509766,bitcoin,22974.001953,22306.839844,22609.164063,23565495303
2022-07-25,22607.15625,bitcoin,22649.121094,21361.642578,21361.701172,35574561406
2022-07-26,21361.121094,bitcoin,21361.121094,20776.816406,21239.753906,28624673855
2022-07-27,21244.169922,bitcoin,22986.529297,21070.806641,22930.548828,31758955233
2022-07-28,22933.640625,bitcoin,24110.470703,22722.265625,23843.886719,40212386158
2022-07-29,23845.212891,bitcoin,24294.787109,23481.173828,23804.632813,35887249746
2022-07-30,23796.818359,bitcoin,24572.580078,23580.507813,23656.207031,28148218301
2022-07-31,23652.070313,bitcoin,24121.642578,23275.703125,23336.896484,23553591896
2022-08-01,23336.71875,bitcoin,23464.787109,22890.796875,23314.199219,25849159141
2022-08-02,23308.433594,bitcoin,23415.041016,22710.083984,22978.117188,28389250717
2022-08-03,22981.302734,bitcoin,23578.650391,22747.835938,22846.507813,26288169966
2022-08-04,22848.214844,bitcoin,23198.009766,22485.701172,22630.957031,25120229769
2022-08-05,22626.833984,bitcoin,23422.828125,22612.177734,23289.314453,28881249043
2022-08-06,23291.423828,bitcoin,23326.5625,22961.279297,22961.279297,15978259885
2022-08-07,22963.505859,bitcoin,23359.009766,22894.556641,23175.890625,15886817043
2022-08-08,23179.527344,bitcoin,24203.689453,23176.546875,23809.486328,28575544847
2022-08-09,23811.484375,bitcoin,23898.615234,22982.0,23164.318359,23555719219
2022-08-10,23162.898438,bitcoin,24127.414063,22771.519531,23947.642578,32837431722
2022-08-11,23948.345703,bitcoin,24822.628906,23900.996094,23957.529297,37127036580
2022-08-12,23957.203125,bitcoin,24412.566406,23657.265625,24402.818359,27265804688
2022-08-13,24402.1875,bitcoin,24860.050781,24346.115234,24424.068359,22987346289
2022-08-14,24429.056641,bitcoin,24974.914063,24206.259766,24319.333984,22994133555
2022-08-15,24318.316406,bitcoin,25135.589844,23839.775391,24136.972656,35123501685
2022-08-16,24126.136719,bitcoin,24228.416016,23733.5,23883.291016,27753685646
2022-08-17,23881.316406,bitcoin,24407.058594,23243.353516,23335.998047,30931623076
2022-08-18,23341.039063,bitcoin,23563.832031,23177.601563,23212.738281,23747613147
2022-08-19,23213.3125,bitcoin,23213.3125,20868.847656,20877.552734,40509610260
2022-08-20,20872.841797,bitcoin,21350.806641,20856.730469,21166.060547,27595671000
2022-08-21,21160.392578,bitcoin,21668.845703,21103.197266,21534.121094,23102307723
2022-08-22,21531.462891,bitcoin,21531.462891,20939.183594,21398.908203,31666498758
2022-08-23,21401.044922,bitcoin,21646.203125,20955.138672,21528.087891,31878280659
2022-08-24,21526.455078,bitcoin,21783.076172,21195.005859,21395.019531,31962253368
2022-08-25,21395.458984,bitcoin,21789.636719,21362.441406,21600.904297,31028679593
2022-08-26,21596.085938,bitcoin,21804.908203,20199.482422,20260.019531,42326789564
2022-08-27,20262.480469,bitcoin,20340.775391,19890.523438,20041.738281,30116729776
2022-08-28,20041.035156,bitcoin,20139.054688,19616.814453,19616.814453,24366810591
2022-08-29,19615.154297,bitcoin,20357.462891,19600.785156,20297.994141,32637854078
2022-08-30,20298.611328,bitcoin,20542.644531,19617.640625,19796.808594,34483360283
2022-08-31,19799.582031,bitcoin,20420.990234,19799.582031,20049.763672,33225232872
2022-09-01,20050.498047,bitcoin,20198.390625,19653.96875,20127.140625,30182031010
2022-09-02,20126.072266,bitcoin,20401.568359,19814.765625,19969.771484,29123998928
2022-09-03,19969.71875,bitcoin,20037.009766,19698.355469,19832.087891,23613051457
2022-09-04,19832.470703,bitcoin,19999.689453,19636.816406,19986.712891,25245861652
2022-09-05,19988.789063,bitcoin,20031.160156,19673.046875,19812.371094,28813460025
2022-09-06,19817.724609,bitcoin,20155.269531,18800.171875,18837.667969,43403978910
2022-09-07,18837.683594,bitcoin,19427.171875,18644.466797,19290.324219,35239757134
2022-09-08,19289.941406,bitcoin,19417.351563,19076.714844,19329.833984,32194477850
2022-09-09,19328.140625,bitcoin,21439.410156,19310.962891,21381.152344,48469528171
2022-09-10,21376.912109,bitcoin,21760.275391,21168.722656,21680.539063,36913738894
2022-09-11,21678.542969,bitcoin,21770.552734,21406.945313,21769.255859,34493951963
2022-09-12,21770.148438,bitcoin,22439.181641,21603.896484,22370.449219,50212088965
2022-09-13,22371.480469,bitcoin,22673.820313,20062.669922,20296.707031,51091116622
2022-09-14,20184.554688,bitcoin,20467.201172,19793.396484,20241.089844,37872380889
2022-09-15,20242.289063,bitcoin,20318.166016,19636.734375,19701.210938,36389011503
2022-09-16,19704.005859,bitcoin,19870.628906,19400.076172,19772.583984,30123362273
2022-09-17,19777.033203,bitcoin,20162.53125,19777.033203,20127.576172,24957448100
2022-09-18,20127.234375,bitcoin,20127.234375,19387.492188,19419.505859,31254779144
2022-09-19,19418.572266,bitcoin,19639.480469,18390.318359,19544.128906,40177002624
2022-09-20,19545.591797,bitcoin,19602.457031,18813.455078,18890.789063,36791346508
2022-09-21,18891.283203,bitcoin,19674.630859,18290.314453,18547.400391,46363793975
2022-09-22,18534.650391,bitcoin,19456.910156,18415.591797,19413.550781,41135767926
2022-09-23,19412.400391,bitcoin,19464.671875,18617.552734,19297.638672,38896078052
2022-09-24,19296.990234,bitcoin,19310.197266,18861.974609,18937.011719,26149643168
2022-09-25,18936.310547,bitcoin,19134.732422,18696.46875,18802.097656,23359966112
2022-09-26,18803.900391,bitcoin,19274.873047,18721.285156,19222.671875,44148798321
2022-09-27,19221.839844,bitcoin,20338.455078,18915.667969,19110.546875,58571439619
2022-09-28,19104.621094,bitcoin,19688.34375,18553.296875,19426.720703,53071298734
2022-09-29,19427.779297,bitcoin,19589.265625,18924.353516,19573.050781,41037843771
2022-09-30,19573.431641,bitcoin,20109.849609,19265.662109,19431.789063,43975248085
2022-10-01,19431.105469,bitcoin,19471.154297,19231.082031,19312.095703,18719537670
2022-10-02,19311.849609,bitcoin,19370.308594,18970.621094,19044.107422,20765955327
2022-10-03,19044.068359,bitcoin,19653.542969,19025.226563,19623.580078,30484729489
2022-10-04,19623.583984,bitcoin,20380.34375,19523.839844,20336.84375,35887278685
2022-10-05,20335.900391,bitcoin,20343.748047,19801.800781,20160.716797,33223790572
2022-10-06,20161.039063,bitcoin,20408.392578,19900.087891,19955.443359,34711412966
2022-10-07,19957.558594,bitcoin,20041.085938,19395.792969,19546.849609,29227315390
2022-10-08,19546.328125,bitcoin,19601.695313,19299.414063,19416.568359,16437423167
2022-10-09,19417.478516,bitcoin,19542.539063,19349.259766,19446.425781,16837262532
2022-10-10,19446.416016,bitcoin,19515.466797,19102.978516,19141.484375,27425022774
2022-10-11,19139.0,bitcoin,19241.960938,18925.603516,19051.417969,28711532910
2022-10-12,19052.646484,bitcoin,19203.199219,19029.757813,19157.445313,24950173846
2022-10-13,19156.966797,bitcoin,19453.328125,18319.822266,19382.904297,44219840004
2022-10-14,19382.533203,bitcoin,19889.146484,19115.408203,19185.65625,38452356727
2022-10-15,19185.4375,bitcoin,19212.541016,19019.25,19067.634766,16192235532
2022-10-16,19068.914063,bitcoin,19389.603516,19068.914063,19268.09375,17988916650
2022-10-17,19268.5625,bitcoin,19635.802734,19173.333984,19550.757813,27472552998
2022-10-18,19550.466797,bitcoin,19666.994141,19144.769531,19334.416016,30580012344
2022-10-19,19335.027344,bitcoin,19348.416016,19127.6875,19139.535156,22425387184
2022-10-20,19138.085938,bitcoin,19315.199219,18971.458984,19053.740234,24493974420
2022-10-21,19053.203125,bitcoin,19237.384766,18770.970703,19172.46875,32459287866
2022-10-22,19172.380859,bitcoin,19248.068359,19132.244141,19208.189453,16104440957
2022-10-23,19207.734375,bitcoin,19646.652344,19124.197266,19567.007813,22128794335
2022-10-24,19567.769531,bitcoin,19589.125,19206.324219,19345.572266,30202235805
2022-10-25,19344.964844,bitcoin,20348.412109,19261.447266,20095.857422,47761524910
2022-10-26,20092.236328,bitcoin,20938.134766,20076.117188,20770.441406,58895950537
2022-10-27,20772.802734,bitcoin,20854.044922,20255.373047,20285.835938,49625110402
2022-10-28,20287.957031,bitcoin,20724.980469,20086.068359,20595.351563,43994715910
2022-10-29,20595.103516,bitcoin,20988.394531,20566.484375,20818.476563,40369840645
2022-10-30,20817.982422,bitcoin,20917.005859,20547.462891,20635.603516,31486345556
2022-10-31,20633.695313,bitcoin,20795.320313,20287.458984,20495.773438,45668466815
2022-11-01,20494.898438,bitcoin,20647.289063,20359.845703,20485.273438,39819303159
2022-11-02,20482.958984,bitcoin,20742.810547,20087.134766,20159.503906,55552169483
2022-11-03,20162.689453,bitcoin,20382.095703,20086.240234,20209.988281,43228750179
2022-11-04,20208.769531,bitcoin,21209.560547,20188.019531,21147.230469,64072727950
2022-11-05,21144.832031,bitcoin,21446.886719,21097.634766,21282.691406,37846047609
2022-11-06,21285.056641,bitcoin,21345.376953,20920.191406,20926.486328,35082693210
2022-11-07,20924.621094,bitcoin,21053.246094,20489.972656,20602.816406,53510852236
2022-11-08,20600.671875,bitcoin,20664.607422,17603.544922,18541.271484,118992465607
2022-11-09,18543.761719,bitcoin,18590.458984,15682.692383,15880.780273,102905151606
2022-11-10,15883.158203,bitcoin,18054.3125,15834.018555,17586.771484,83202283721
2022-11-11,17583.251953,bitcoin,17650.943359,16543.482422,17034.292969,55871616488
2022-11-12,17036.875,bitcoin,17066.675781,16651.775391,16799.185547,29717699419
2022-11-13,16799.722656,bitcoin,16920.765625,16320.634766,16353.365234,27209183682
2022-11-14,16352.02832,bitcoin,17109.324219,15872.941406,16618.199219,49630243054
2022-11-15,16617.484375,bitcoin,17051.962891,16542.550781,16884.613281,36599436183
2022-11-16,16884.341797,bitcoin,16960.294922,16430.111328,16669.439453,33925512989
2022-11-17,16670.425781,bitcoin,16726.439453,16460.683594,16687.517578,27868914022
2022-11-18,16687.912109,bitcoin,16947.058594,16564.611328,16697.777344,26862218609
2022-11-19,16696.220703,bitcoin,16797.876953,16570.410156,16711.546875,16106223492
2022-11-20,16712.919922,bitcoin,16746.779297,16248.692383,16291.832031,21313378652
2022-11-21,16291.223633,bitcoin,16291.223633,15599.046875,15787.28418,37429485518
2022-11-22,15782.300781,bitcoin,16253.047852,15656.606445,16189.769531,30726828760
2022-11-23,16195.588867,bitcoin,16638.193359,16170.50293,16610.707031,32958875628
2022-11-24,16611.636719,bitcoin,16771.474609,16501.767578,16604.464844,26129037414
2022-11-25,16602.269531,bitcoin,16603.316406,16388.404297,16521.841797,18678255976
2022-11-26,16521.576172,bitcoin,16666.863281,16416.228516,16464.28125,18000008764
2022-11-27,16463.882813,bitcoin,16594.40625,16437.025391,16444.626953,20443898509
2022-11-28,16440.222656,bitcoin,16482.933594,16054.530273,16217.322266,27743025156
2022-11-29,16217.639648,bitcoin,16522.257813,16139.396484,16444.982422,23581685468
2022-11-30,16445.476563,bitcoin,17190.9375,16445.476563,17168.566406,29523576583
2022-12-01,17168.001953,bitcoin,17197.498047,16888.388672,16967.132813,22895392882
2022-12-02,16968.683594,bitcoin,17088.660156,16877.880859,17088.660156,19539705127
2022-12-03,17090.097656,bitcoin,17116.041016,16888.140625,16908.236328,16217776704
2022-12-04,16908.169922,bitcoin,17157.767578,16903.439453,17130.486328,16824520830
2022-12-05,17128.894531,bitcoin,17378.152344,16922.431641,16974.826172,22209086834
2022-12-06,16975.238281,bitcoin,17091.863281,16939.921875,17089.503906,19889922369
2022-12-07,17089.505859,bitcoin,17109.376953,16750.558594,16848.126953,19675404389
2022-12-08,16847.349609,bitcoin,17267.916016,16788.783203,17233.474609,20496603770
2022-12-09,17232.148438,bitcoin,17280.546875,17100.835938,17133.152344,20328426366
2022-12-10,17134.220703,bitcoin,17216.826172,17120.683594,17128.724609,12706781969
2022-12-11,17129.710938,bitcoin,17245.634766,17091.820313,17104.193359,14122486832
2022-12-12,17102.5,bitcoin,17212.564453,16899.394531,17206.4375,19617581341
2022-12-13,17206.441406,bitcoin,17930.085938,17111.763672,17781.318359,26634741631
2022-12-14,17782.066406,bitcoin,18318.53125,17739.513672,17815.650391,25534481470
2022-12-15,17813.644531,bitcoin,17846.744141,17322.589844,17364.865234,20964448341
2022-12-16,17364.546875,bitcoin,17505.525391,16584.701172,16647.484375,24031608960
2022-12-17,16646.982422,bitcoin,16800.589844,16614.029297,16795.091797,14463581825
2022-12-18,16795.609375,bitcoin,16815.386719,16697.820313,16757.976563,10924354698
2022-12-19,16759.041016,bitcoin,16807.527344,16398.136719,16439.679688,17221074814
2022-12-20,16441.787109,bitcoin,17012.984375,16427.867188,16906.304688,22722096615
2022-12-21,16904.527344,bitcoin,16916.800781,16755.912109,16817.535156,14882945045
2022-12-22,16818.380859,bitcoin,16866.673828,16592.408203,16830.341797,16441573050
2022-12-23,16829.644531,bitcoin,16905.21875,16794.458984,16796.953125,15329265213
2022-12-24,16796.976563,bitcoin,16864.703125,16793.527344,16847.755859,9744636213
2022-12-25,16847.505859,bitcoin,16860.554688,16755.253906,16841.986328,11656379938
2022-12-26,16842.25,bitcoin,16920.123047,16812.369141,16919.804688,11886957804
2022-12-27,16919.291016,bitcoin,16959.845703,16642.072266,16717.173828,15748580239
2022-12-28,16716.400391,bitcoin,16768.169922,16497.556641,16552.572266,17005713920
2022-12-29,16552.322266,bitcoin,16651.755859,16508.683594,16642.341797,14472237479
2022-12-30,16641.330078,bitcoin,16643.427734,16408.474609,16602.585938,15929162910
2022-12-31,16603.673828,bitcoin,16628.986328,16517.519531,16547.496094,11239186456
2023-01-01,16547.914063,bitcoin,16630.439453,16521.234375,16625.080078,9244361700
2023-01-02,16625.509766,bitcoin,16759.34375,16572.228516,16688.470703,12097775227
2023-01-03,16688.847656,bitcoin,16760.447266,16622.371094,16679.857422,13903079207
2023-01-04,16680.205078,bitcoin,16964.585938,16667.763672,16863.238281,18421743322
2023-01-05,16863.472656,bitcoin,16884.021484,16790.283203,16836.736328,13692758566
2023-01-06,16836.472656,bitcoin,16991.994141,16716.421875,16951.96875,14413662913
2023-01-07,16952.117188,bitcoin,16975.017578,16914.191406,16955.078125,7714767174
2023-01-08,16954.146484,bitcoin,17091.144531,16924.050781,17091.144531,9768827914
2023-01-09,17093.992188,bitcoin,17389.957031,17093.992188,17196.554688,18624736866
2023-01-10,17192.949219,bitcoin,17484.720703,17162.990234,17446.292969,15808338949
2023-01-11,17446.359375,bitcoin,17934.896484,17337.994141,17934.896484,18372283782
2023-01-12,18117.59375,bitcoin,19030.087891,17995.203125,18869.587891,34971338710
2023-01-13,18868.90625,bitcoin,19964.322266,18753.164063,19909.574219,29225029694
2023-01-14,19910.537109,bitcoin,21075.142578,19907.828125,20976.298828,38967784639
2023-01-15,20977.484375,bitcoin,20993.748047,20606.986328,20880.798828,19298407543
2023-01-16,20882.224609,bitcoin,21360.875,20715.746094,21169.632813,26792494050
2023-01-17,21175.833984,bitcoin,21438.660156,20978.533203,21161.519531,24999983362
2023-01-18,21161.050781,bitcoin,21564.501953,20541.544922,20688.78125,30005625418
2023-01-19,20686.746094,bitcoin,21163.011719,20685.380859,21086.792969,21152848261
2023-01-20,21085.373047,bitcoin,22692.357422,20919.126953,22676.552734,28799154319
2023-01-21,22677.427734,bitcoin,23282.347656,22511.833984,22777.625,32442278429
2023-01-22,22777.986328,bitcoin,23056.730469,22387.900391,22720.416016,24746386230
2023-01-23,22721.087891,bitcoin,23126.486328,22654.304688,22934.431641,26518700512
2023-01-24,22929.626953,bitcoin,23134.011719,22549.744141,22636.46875,26405069715
2023-01-25,22639.267578,bitcoin,23722.099609,22406.076172,23117.859375,30685366709
2023-01-26,23108.955078,bitcoin,23237.078125,22911.373047,23032.777344,26357839322
2023-01-27,23030.716797,bitcoin,23417.720703,22654.59375,23078.728516,25383335641
2023-01-28,23079.964844,bitcoin,23165.896484,22908.845703,23031.089844,14712928379
2023-01-29,23031.449219,bitcoin,23919.890625,22985.070313,23774.566406,27423687259
2023-01-30,23774.648438,bitcoin,23789.347656,22657.582031,22840.138672,27205595568
2023-01-31,22840.796875,bitcoin,23225.021484,22765.568359,23139.283203,22837828665
2023-02-01,23137.835938,bitcoin,23764.539063,22877.75,23723.769531,26683255504
2023-02-02,23720.824219,bitcoin,24167.210938,23468.595703,23471.871094,32066936882
2023-02-03,23469.412109,bitcoin,23678.103516,23279.955078,23449.322266,27083066007
2023-02-04,23446.320313,bitcoin,23556.949219,23291.794922,23331.847656,15639298538
2023-02-05,23332.248047,bitcoin,23423.435547,22841.759766,22955.666016,19564262605
2023-02-06,22954.021484,bitcoin,23119.279297,22692.025391,22760.109375,23825006542
2023-02-07,22757.267578,bitcoin,23310.974609,22756.257813,23264.291016,27187964471
2023-02-08,23263.416016,bitcoin,23367.958984,22731.097656,22939.398438,25371367758
2023-02-09,22946.566406,bitcoin,22996.4375,21773.974609,21819.039063,32572572185
2023-02-10,21819.005859,bitcoin,21941.185547,21539.392578,21651.183594,27078406594
2023-02-11,21651.841797,bitcoin,21891.410156,21618.449219,21870.875,16356226232
2023-02-12,21870.902344,bitcoin,22060.994141,21682.828125,21788.203125,17821046406
2023-02-13,21787.0,bitcoin,21898.414063,21460.087891,21808.101563,23918742607
2023-02-14,21801.822266,bitcoin,22293.140625,21632.394531,22220.804688,26792596581
2023-02-15,22220.585938,bitcoin,24307.841797,22082.769531,24307.841797,32483312909
2023-02-16,24307.349609,bitcoin,25134.117188,23602.523438,23623.474609,39316664596
2023-02-17,23621.283203,bitcoin,24924.041016,23460.755859,24565.601563,41358451255
2023-02-18,24565.296875,bitcoin,24798.835938,24468.373047,24641.277344,19625427158
2023-02-19,24640.027344,bitcoin,25093.054688,24327.642578,24327.642578,25555105670
2023-02-20,24336.623047,bitcoin,25020.458984,23927.910156,24829.148438,28987376573
2023-02-21,24833.048828,bitcoin,25126.851563,24200.363281,24436.353516,31252098714
2023-02-22,24437.417969,bitcoin,24472.339844,23644.318359,24188.84375,30199996781
2023-02-23,24190.71875,bitcoin,24572.089844,23693.919922,23947.492188,30476264066
2023-02-24,23946.007813,bitcoin,24103.705078,23007.072266,23198.126953,26811744928
2023-02-25,23200.125,bitcoin,23210.210938,22861.558594,23175.375,16100721565
2023-02-26,23174.150391,bitcoin,23654.367188,23084.220703,23561.212891,16644534842
2023-02-27,23561.451172,bitcoin,23857.890625,23205.878906,23522.871094,22660763494
2023-02-28,23521.837891,bitcoin,23585.384766,23077.650391,23147.353516,20535363434
